10-13 17:17:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Starting the loops on the files... | <module> (l. 356)
10-13 20:02:34 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 7 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:02:35 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Amon | <module> (l. 383)
10-13 20:02:35 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tas | <module> (l. 389)
10-13 20:02:35 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-13 20:02:35 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20220428 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 20:03:12 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 6 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:03:13 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 2 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:03:14 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 2 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:03:27 | oet          | WARNING  | build_cluster_mask took 12 s (for (array([[ True,  Tru..., {'max_distance_km': ...) | timed_func (l. 398)
10-13 20:03:27 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 1 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:03:28 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 2 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:03:28 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 2 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:03:29 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Omon | <module> (l. 383)
10-13 20:03:29 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: sos | <module> (l. 389)
10-13 20:03:29 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | sos variable is not available | <module> (l. 499)
10-13 20:03:29 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tos | <module> (l. 389)
10-13 20:03:29 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-13 20:03:29 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20220608 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 20:04:07 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 4 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:04:09 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 9 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:04:09 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 9 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:04:10 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 7 of 9 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:04:19 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 4 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:04:20 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 6 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:04:20 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 6 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:04:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Run r2i1p1f1 is not available | <module> (l. 504)
10-13 20:04:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Experiment ssp245 is not available | <module> (l. 508)
10-13 20:04:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Experiment ssp126 is not available | <module> (l. 508)
10-13 20:04:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | MODEL: E3SM-1-1-ECA | <module> (l. 368)
10-13 20:04:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | In MODEL DIR: ['ssp585'] | <module> (l. 371)
10-13 20:04:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | SCENARIO: ssp585 | <module> (l. 376)
10-13 20:04:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | RUN: r1i1p1f1 | <module> (l. 380)
10-13 20:04:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: SImon | <module> (l. 383)
10-13 20:04:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: siconc | <module> (l. 389)
10-13 20:04:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-13 20:04:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20220325 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 20:04:34 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 6 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:04:36 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 5 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:04:36 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 5 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:04:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 6 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:04:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 6 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:04:39 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Amon | <module> (l. 383)
10-13 20:04:39 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tas | <module> (l. 389)
10-13 20:04:39 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-13 20:04:39 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20220325 | <module> (l. 398)
2023-10-13T20:00:10.983844
<Logger /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py (INFO)>
Error in calling operator runmean with:
>>> /work/users/lembo/miniconda3/bin/cdo -O -s -P 8 -runmean,10 -remapbil,r360x180 -yearmean /work_big/datasets/synda/data/CMIP6/CMIP/E3SM-Project/E3SM-1-1-ECA/piControl/r1i1p1f1/Amon/tas/gr/v20201204/file_merged.nc /work_big/datasets/synda/data/CMIP6/CMIP/E3SM-Project/E3SM-1-1-ECA/piControl/r1i1p1f1/Amon/tas/gr/v20201204/file_merged_y.nc<<<
STDOUT:
STDERR:
cdo    runmean (Abort): File has less then 10 timesteps!

Traceback (most recent call last):
  File "/home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py", line 413, in <module>
    [ofile_piy, ofile_pistd] = data_crunch(
  File "/home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py", line 82, in data_crunch
    cdo.runmean(filter,
  File "/work/users/lembo/miniconda3/lib/python3.9/site-packages/cdo.py", line 558, in __call__
    raise CDOException(**retvals)
cdo.CDOException: (returncode:1) 
cdo    runmean (Abort): File has less then 10 timesteps!
 :: 
10-13 20:06:04 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Starting the loops on the files... | <module> (l. 357)
10-13 20:06:04 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | MIP: ScenarioMIP | <module> (l. 361)
10-13 20:06:04 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | MODEL GROUP: E3SM-Project | <module> (l. 365)
10-13 20:06:04 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | MODEL: E3SM-1-1 | <module> (l. 368)
10-13 20:06:04 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | In MODEL DIR: ['ssp585', 'ssp245'] | <module> (l. 371)
10-13 20:06:04 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | SCENARIO: ssp585 | <module> (l. 376)
10-13 20:06:04 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | RUN: r1i1p1f1 | <module> (l. 380)
10-13 20:06:04 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: SImon | <module> (l. 383)
10-13 20:06:04 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: siconc | <module> (l. 389)
10-13 20:06:04 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-13 20:06:04 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20201117 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 20:06:17 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 5 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:06:18 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 2 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:06:20 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 6 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:06:20 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 6 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:06:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 6 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:06:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Amon | <module> (l. 383)
10-13 20:06:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tas | <module> (l. 389)
10-13 20:06:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-13 20:06:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20201117 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 20:06:35 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 11 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:06:36 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 11 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:06:36 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 11 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:06:37 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 11 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:06:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 11 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:06:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 9 of 11 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:06:40 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 6 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:06:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 6 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:06:54 | oet          | WARNING  | build_cluster_mask took 12 s (for (array([[ True,  Tru..., {'max_distance_km': ...) | timed_func (l. 398)
10-13 20:06:54 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 1 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:06:54 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 5 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:06:55 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Omon | <module> (l. 383)
10-13 20:06:55 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: sos | <module> (l. 389)
10-13 20:06:55 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-13 20:06:55 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20201201 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 20:07:13 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 9 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:07:14 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 7 of 10 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:07:19 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 25 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:07:20 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 25 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:07:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 25 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:07:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 11 of 25 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:07:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 14 of 25 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:07:23 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 16 of 25 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:07:23 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 21 of 25 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:07:24 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 9 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:07:25 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tos | <module> (l. 389)
10-13 20:07:25 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-13 20:07:25 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20201201 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 20:07:39 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 6 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:07:40 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 8 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:07:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 8 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:07:50 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 4 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:07:51 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 6 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 20:07:52 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Run r2i1p1f1 is not available | <module> (l. 504)
10-13 20:07:52 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | SCENARIO: ssp245 | <module> (l. 376)
10-13 20:07:52 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | RUN: r1i1p1f1 | <module> (l. 380)
10-13 20:07:52 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: SImon | <module> (l. 383)
10-13 20:07:52 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | No variable in SImon domain | <module> (l. 501)
10-13 20:07:52 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Amon | <module> (l. 383)
10-13 20:07:52 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tas | <module> (l. 389)
10-13 20:07:52 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-13 20:07:52 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20201109 | <module> (l. 398)
10-13 20:07:52 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | The directory is empty... | <module> (l. 497)
10-13 20:07:52 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Omon | <module> (l. 383)
